no	store	title	explanation	price	view	deliveryfee	category	category_sub	category_detail	state
286	25	(개인) 깔끔한 카마로ss 판매합니다.	구매 하고싶은 매물이 나왔기 때문에, 급매합니다. 2017년형 (16년10월 등록) 키로수 10만4천키로. 무사고 보험이력 5건 단순교환차량 ( 올해 6월 앞범퍼 미세한 접촉사고건으로 교환 했습니다.) 그외에는 전차주분이 앞범퍼 라이트 단순교환함. 종합검사 1달전에 완료 차키 2개 판매가격 2390 개인거래라서 상사에서 구매시 추가적으로 부담해야하는 매도비 당연히 없고, 이전비도 훨씬 저렴합니다. 20년도에 완전 올순정 상태 차량 구입후 제가 전부 튜닝해서 궁금한거 다 말씀드릴수 있습니다. 2주전 엔진,디퍼오일 교환하면서 전체적인 점검했는데, 엔진미션 하체, 특히 mrc서스펜션도 누유 없습니다. 컨디션 최상. 저는 자동차를 전공했고, 수입차 서비스센터에서 근무했었기 때문에 일반인보다 관리를 꼼꼼히 했습니다. 카마로 구입후 카페 활동도 열심히 하기도 했고, 문콕당하는것도 신경쓰여서 명당자리에만 주차했습니다. 편한차로 넘어가고 싶어서 우선 천천히 판매해보겠습니다. 정비내역 -21년 8월 쉐보레 시흥서비스 센터에서 미션오일 교체 -21년 9월 한국타이어 evo3 4짝 교체 -22년 3월 mrc 리어 서스 교체 -22년 12월 오토텐셔너 개선품으로 교체 엔진오일 5000km 마다 교체했고, 디퍼오일은 2만키로마다 교체했습니다. 저는 할배운전 스타일이라 서킷주행및 드래그 한번도 안했습니다. 고속도로 주행시 대부분 110키로 크루즈 셋팅하고 주행했습니다. 제가 타는 동안에 고급유만 넣었습니다.(영수증 모았어요~) 튜닝 내역 큼지막하게 -ZL1 1LE 앞범퍼 -ZL1 사이드 스커트 -ZL1 리어 디퓨저 -ZL1 GT윙 (순정 보유중) -와프 배기 -중통 독립직관 (순정 X파이핑 보유중) - 택랩 라버오렌지 고광택 전체랩핑 (400만원 상당 가격) 올해 7 월 시공했습니다. 일반 3m 에이버리 랩핑하고 급이 다른 랩핑지 입니다. - 6.5세대 유광블랙 도색 휠 - 온더웨이 허브스페이스 - 아이박 다운스프링 - 블랙 스모그 테일램프 (순정 보유중) - 실내 카본파츠 다수 튜닝내역은 생각나는제로 썼습니다. 각개판매는 안합니다!	23900000	309	0	9	85	349	2
287	84	밴츠핸들 19-20 AMG 블랙 LED퍼포먼스 판매	안녕하세요 서울 유명 핸들전문샵 "뉴커스텀"입니다. https://blog.naver.com/newcustom7 벤츠핸들 19-20 AMG 블랙 LED퍼포먼스 외 커스텀핸들 판매합니다. 핸들 제품들은 매장에 항시 진열중입니다. 사진은 매장진열,매장장착 사진입니다. 국내 핸들작업 제일 많이 하신곳으로 시공 및 AS 확실하게 책임시공 해드립니다. !! 핸들 부품들은 정품으로 커스텀 제작됩니다. ============================= 옵션표 추가옵션 *카본패들쉬프트 5만원 *퍼포먼스 LED 25만원 (JAPAN) *차선이탈진동 15만원 *ACC버튼추가 15만원 (어뎁티브 크루즈 컨트롤) ============================ 서울 무료장착 가능 (당일장착 가능제품 많이 있습니다) 핸들 재고 최다 보유 업체 궁금하신점 번개톡 주시면 성실히 빠른답변드리겠습니다. https://blog.naver.com/newcustom7 뉴커스텀 블로그주소입니다. 들어오시면 많은차량 시공작업 사진보실수있습니다.	1500000	77	1	9	85	351	2
288	69	245 45 18 미쉐린 프라이머시 올시즌 중고타이어 2개 판매합니다	245 45 18 미쉐린 프라이머시 올시즌 중고타이어 2개 판매합니다 트레드 70프로급 이상 입니다 펑크 없고 2021년도 초중반 제품 입니다 2개 13만원에 판매합니다 인천이며 직거래 택배 장착 가능합니다 필요하신분 연락주세요	130000	31	1	9	86	352	3
289	30	인피니티g35	20만3천키로 묻따 날려요 네고없음 사실분만 연락주세요~ 배기 소리 쥑입니다~	3000000	206	1	9	86	353	1
290	84	[최저가] 쌍용 뉴체어맨w 12년식 27만km	■무사고 / 병적관리차량 / 추천차량 / 내외관최상■ 차량 : [쌍용]뉴체어맨W 가솔린 4WD CW700 4TRONIC 럭셔리 년식 : 2012년식 키로수 : 278,237km 연료 : 휘발유 사고유무 : 무사고 ■ 이병훈팀장이 고객님들께 드리는 약속 5가지 ■ 첫째. 언제 어디서나 정직과 신뢰를 먼저 생각하며 일하겠습니다. 둘째. 한분 한분 가족과 지인에게 판매를 한다는 생각하겠습니다. 셋째. 제가 구매하는 입장에서 보고 최선을 다해 최고로 보답해드리겠습니다. 넷째. 한번 구매하면 끝나는 중고차는 이제그만! 사후관리도 보장하겠습니다. 다섯째. 믿으시라고 말씀드리지 않겠습니다. 보시고 마음으로 느끼시도록 두팔걷고 나서서 최선을 다해 최고가 되는 이병훈팀장이 되겠습니다. ■ 최선을 다해 만족을 같이 드릴 수 있는 이병훈팀장에 다짐입니다 ■ ★ 요즘에 허위가 많은 곳에서 100% 실매물로만 다가가겠습니다. ★ 차량들은 국가에서 지정해주는 공업사(1급공업사)에서 성능을 받아 상품화를 시켜 판매할수있도록 성능기록부를 발부하였습니다. (사실과 다를시에는 100%보상 약속!) ★ 차량에 대해 잘 모르시거나 아셔도 헷갈리시는 부분이 있으시면 망설이지 마시고 언제든지 이병훈팀장을 찾아주세요. 마음을 파는 딜러가 되겠습니다. ★ 차량은 직접 방문하셔서 눈으로 직접보시고, 시운전도 해보시고, 공업사도 같이 동행 해 차량상태를 확인 후 구매하시는게 가장좋습니다. ★ 타고 다니시던 소중한 차량들도 대차 및 폐차 대행도 가능합니다. 남들보단 애지중지해서 타시던 차량 최고가의 매입하겠습니다. ★ 모든차량은 주말 및 공휴일 상관없이 당일보험 & 당일출고 가능합니다. 24시간 망설이지 마시고 궁금하신점은 연락주시면 최선을 다하겠습니다! ■ "아~ 다좋은데 이부분이 아쉬운데.." 해도 포기하기엔 아직 이릅니다.■ 저는 정식 종사원증을 취득한 중고차 딜러입니다. 그렇기 때문에 저는 전국에 있는 모든 차량에 대한 알선이 가능합니다. 고객님께서 요구하시는 차량정보 (차종 / 연식 / 주행거리 / 예산)를 전달해주시면 요청하신 조건에 쏙~들어맞는 차량소개가 가능합니다. 이 차량이 맘에 들지않으셔서 직접 힘들게 찾지 마시고, 맡겨만 주시면 만족하실 때까지 최선을 다하겠습니다. ■ 차량 매입도 이병훈팀장에게 ■ 일반적인 딜러들의 매입순서 ①유선상 매입가 책정 ②차량 실물확인 ③실거래 금액 책정 ④대금 지불 및 계약서 작성 EX) 매입가 1000만원 이 나오는 차량이다. "①" 과정에서 딜러는 약속을 잡으려 1000만원이 아닌 1100만원을 호가한다. 그 이유는 당연히 약속을 잡기 위한 허위금액이다. 그렇다면? "②" 에서 감가 사유가 등장한다. 여기가 저기가 문제가 있다. 팔리지 않는 매물이다. 무슨 옵션이 빠졌다~ 등등 매우 다양한 감가 사유에 수긍하게되어 최종적으로 "③"에서 1000만원 이하로 책정되고 "④"으로 마무리 된다... 이런 유선상 견적과 다른 실제 계약은 차량 판매고객 입장에서 기분이 매우 상할거라 생각된다. "이병훈팀장에 매입 방법" ① 고객님께서 판매하실 차량에 대한 정확한 차량정보를 토대로 유선 매입가 책정. ② 고객님께서 계신곳으로 방문드려 "유선상 매입가" 그대로 지불 후 차량 인도받기. 단 "10만원" 약속을 잡으려 허위로 말씀드리지 않습니다. 전화통화에서 호가된 금액 그대로 매입해드립니다. 매입도 저에게 맡겨주십시오. 다른 딜러들과는 달라도 확실히 다른 면모를 보여드리겠습니다!	3900000	27	1	9	86	354	1
291	60	안드로이드 카네비게이션 후방카메라	안드로이드 카 네비게이션 4G/64G 룸미러 및 거치형 입니다 심카드 알뜰폰으로 990원요금 핸드폰용으로 개통하여 심카드 꽂아 쓰시면 됩니다 몇일 사용했고 카메라는 신품입니다 즉구로 290,000에 구입했고 거치대도 별도로 구매했습니다 차량 정리 관계로 반값에 날립니다 설치 난이도는 블랙박스 수준 입니다	150000	26	1	9	86	355	3
292	20	7인치 안드로이드 올인원	쿼드코어 2GB RAM + 32GB ROM 7인치 2din 사이즈 신품 구매 후 박스만 뜯어본 새상품입니다. 당연 전원 인가한 적 없습니다 석계역 인근 직거래 타지역 택배거래 희망합니다	100000	27	1	9	86	356	1
293	80	pcx125 29065km 묻따 140	19년식 pcx125 새주인을 찾습니다 실키로수 29065km 작년 저의 돈벌이 수단이자 발이 되어주었던 오토바이입니다 요즘은 거의 운행을 하지않고 주차장에 세워져있습니다 1000km 밖에 안탄 신차같은 중고 구매후 이제 곧 3만키로입니다 제자리꿍 슬립 있으나 사고는 없었고 주행거리도 실제 주행거리이며 절대 새차같은 컨디션은 아닙니다 이소타 롱스크린이 달려있으나 제꿍으로 인해 오른쪽 부위가 파손되었고 카울 곳곳에 스크레치 및 상처 있습니다 클락션을 제외한 기타 장치들 전부 정상 작동하며 스마트키 2개 보유중입니다 튜닝내역 이소타 롱롱스크린 yss쇼바 금장봉지걸이 2개 5단계 열선핸들 금장레버, 그립 85L 탑박스 저렴한 가격에 가져가셔서 정비 후 타시길 권장드리며 무리한 네고 및 딴지는 정중히 거절하겠습니다 화물보다는 직거래 선호하며 시운전은 전액 입금 후 가능하십니다 감사합니다 행복하세요	1400000	197	1	9	87	357	1
294	83	xmax 300 오토바이 팝니다	19년식 81@@@ 키로 Xmax 야마하 팝니다 이번주까지만 이가격에팔겠습ㄴ다 안팔리면타고다녀야죠 ㅠ 지금사기딱좋은시기입니다 앞뒤바퀴 아직짱짱하게남았고 구동계갈고 5000km미터탔습니다 1주전방전이되서배터리세걸로교체했습니다 삼대차주이며 마실용으로만탓고 이틀마다시동한번씩걸어주며 엔진오일 갈고100km정도탓고 기본옵션들다되어있습니다 하자는 좌꿍우꿍 왼쪽카울위쪽에조금만하게깨져있습니다 타면서전혀지장없고티도안나요 직거래를선호하지만 탁송하시는분들은 세차해서 보내드려요 (노클,노리턴) 화물자기부담 서류3장 구비되있구 잘타지를않아 이틀에한번씩시동걸어주며 예열해주면서관리하고있어용 자세한문의는 번개톡주세요	2600000	369	1	9	87	358	2
295	42	할리데이비슨 자켓 (급처)	상태 양호하나 (사진참고) 택배비 별도 교환환불 불가입니다 페이 안함	20000	57	1	9	88	359	2
296	24	대림 VF125 리다이	VF125에 달려잇던 리다이 판매합니다 사진상에잇는 검은색 짐대밑에있는 하늘색 리다이부분입니다 현재 색상 하얀색이고 칠 많이 까져있어서 도색해서 사용하시면 될 것 같습니다	60000	450	1	9	88	360	3
297	60	21년식 xmax 떼르미뇨니	21년식 xmax에 달려있던거에요 너무 시끄러워서 팝니다. 촉매는 없고 소음기만 있습니다. 겉으로는 별 문제 없어요	250000	51	0	9	88	361	2
298	71	맥슬러 방한바지 4XL	실측 사진으로 사이즈 확인해주세요! (재는 위치에 따라 약간의 오차가 있을수 있습니다.) 조명과 화면해상도에 따라 색상의 차이가 있을수도 있습니다!! 사진에 오염이 안보일수도 있습니다. ***상품 판매는 문의순이 아니라 구매순입니다*** 현장과 동시판매하므로 재고 확인 후 구매 가능하고 사정상 택배는 당일발송 불가합니다. -내피 탈부착가능합니다.	90000	11	1	9	88	362	3
299	67	코벨코 sk17	모델--- 코벨코 sk17 연식---2019년식 어테치---대중소 가동시간--3900시간 캐노피 있고 탈부착가능 탁송비 포함 가격입니다	7000000	60	0	9	89	363	2
300	71	LS N41 41마력 트랙터팝니다	LS N41 41마력 06년식 사용시간 1000시간 본기 로더 로타리 엔진 미션 타이어상태 양호함 바로 사용가능함 엔진오일 유압오일 필터 부동액 교환 기본경정비 완료 실내외 상태좋음 전기장치 정상작동됨 ***** 면세유 가능 ***** 실사첨부 ***** 하우스및 소농가 적합함 차고지 충북청주 금액 1080 만원 0l0 사육육팔 오오팔팔	10800000	235	1	9	89	364	1
301	27	몬스타엑스 Reason 리즌 미개봉 앨범 양도	미개봉 앨범 예판 버전 버전별로 0.4으로 양도(판매)하고 있어요 앨범 4종 세트는 1.5 입니다 ✨ 셔누 민혁 기현 형원 주헌 아이엠(창균)	4000	172	1	10	90	365	2
302	4	팝콘게임즈 보드엠 하비 카드슬리브 포카 파샤 56876590	팝콘게임즈(미개봉) 5687 50매 0.15 63.588 50매 0.2 70100 50매 0.25 미니포카 사이즈 보드엠 두꺼움 5889 (미개봉)100매 0.3 6590 (미개봉)100매 0.4 하비게임몰(미개봉) 5889 50매 0.2 6590 50매 0.2 73103 50매 0.3 미니포카 사이즈 종류/수량/배송방식/가격으로 연락주시면 별도에 대화 없이 계좌드려요 특별한일 없을 경우 우체국 배송 월/금 휴일일 경우 다음날 편의점 매일 배송 접수 합니다 준등기 0.2(무게200 제한 최대 150매까지) gs반택 0.18(제한 없음) 일반택배 0.4 우편 0.1(최대 100매)송장등 조회 방법 없음 분실등 책임 ×	1500	2197	1	10	90	366	3
303	86	2pm준호 포토북 feel,라스트나이트 메이킹포토북[개별구매가능]	필공연 무렵 금발준호 feel 포토북 12만 준호 포토북 필수템 라나메이킹[dvd없을무] 10만 두 개 함께 하시면 택포 21만원입니다 (일괄구매시 라나 트레카 2장 덧붙입니다) *사진 참고하세요 중고품임을 감안하시고 구매 부탁드려요 궁금한 점 톡주세요!	100000	73	1	10	90	367	1
304	79	뽀바투 마지막 재고판매 분철/공구 투바투인형	13000+재배비 (1차배송비 n/1) 말랑쭌 말랑빈 말랑닝 뽀송밤 뽀송텬 개별&단체🙆🏻‍♀️ 인형1개당 인형+도무송 세트로 하시면 인형5+도무송5+키링 컴백 후 재고판매를 하신다 하셔서 0.3 선입금 받고 컴백끝나고 다시 공지 드려요♡ 재고판매가 소량밖에 안남았다하셔서 폼작성 실패하면 전액환불 해드려요 폼작성전에 분철•공구를 하고싶지 않으시면 대타 구하거나 0.3 두고가기 하시면 되요! <전화번호 인증⭕️>	13000	140	1	10	90	368	1
